 373,78333; 387,75000; 362,14167; 366,09000; 405,91833; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 362,14167; 366,09000; 402,33167; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 362,14167; 366,09000; 398,71333; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 362,14167; 366,09000; 398,71333; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 362,14167; 366,09000; 398,71333; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 361,99167; 366,09000; 398,71333; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 361,99167; 366,09000; 398,71333; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 361,99167; 366,09000; 398,71333; 378,81333; 343,94167; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 361,99167; 366,09000; 398,71333; 378,81333; 343,32500; 382,03833; 441,48167; 398,78333;
 373,78333; 387,75000; 361,99167; 366,09000;; 374,98333; 343,32500; 382,03833; 441,48167; 398,78333;
; 387,75000; 361,99167; 366,09000;;;; 382,03833;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
